data,escrv,material,grp.merc.,qtd.faturd
19.05.2019,116  ,186885  ,105001004,        1 
19.05.2019,116  ,194014  ,105001016,        1 
19.05.2019,116  ,194015  ,105001016,        1 
19.05.2019,116  ,194016  ,105001016,        1 
19.05.2019,116  ,197231  ,127001026,        1 
19.05.2019,116  ,189536  ,127001009,        1 
19.05.2019,116  ,192264  ,102001009,        1 
19.05.2019,116  ,195592  ,105001007,        1 
19.05.2019,116  ,193220  ,113004001,        1 
19.05.2019,116  ,198782  ,119001005,        0 
19.05.2019,116  ,198783  ,119001005,        1 
19.05.2019,116  ,171288  ,117008002,        1 
19.05.2019,116  ,198687  ,123001017,        1 
19.05.2019,116  ,194215  ,110001001,        1 
19.05.2019,116  ,195729  ,128001002,        1 
19.05.2019,116  ,196542  ,128001003,        1 
19.05.2019,116  ,196546  ,128001004,        1 
19.05.2019,116  ,196875  ,128001008,        1 
19.05.2019,116  ,196900  ,128001026,        1 
19.05.2019,116  ,196902  ,128001026,        1 
19.05.2019,116  ,198610  ,107001003,        1 
19.05.2019,116  ,191276  ,128001011,        1 
19.05.2019,116  ,191286  ,128001017,        1 
19.05.2019,116  ,191288  ,128001016,        1 
19.05.2019,116  ,191295  ,128001009,        1 
19.05.2019,116  ,197411  ,102001005,        1 
19.05.2019,116  ,192720  ,128001011,        1 
19.05.2019,116  ,192757  ,128001011,        1 
19.05.2019,116  ,192760  ,128001011,        1 
19.05.2019,116  ,193432  ,114001020,        1 
19.05.2019,116  ,193849  ,127001009,        1 
19.05.2019,116  ,189317  ,105001013,        2 
19.05.2019,116  ,194274  ,105001013,        1 
19.05.2019,116  ,194980  ,127001022,        1 
19.05.2019,116  ,195025  ,127001009,        1 
19.05.2019,116  ,198377  ,102001015,        1 
19.05.2019,116  ,192287  ,128001009,        1 
19.05.2019,116  ,192290  ,128001023,        1 
19.05.2019,116  ,194890  ,129003001,        1 
19.05.2019,116  ,198935  ,102001015,        1 
19.05.2019,116  ,173444  ,127001001,        1 
19.05.2019,116  ,177611  ,127001025,        1 
19.05.2019,116  ,177612  ,127001025,        1 
19.05.2019,116  ,182340  ,111001018,        1 
19.05.2019,116  ,191211  ,111001017,        1 
19.05.2019,116  ,198086  ,111001013,        1 
19.05.2019,116  ,198358  ,111001005,        1 
19.05.2019,116  ,198410  ,111001023,        1 
19.05.2019,116  ,182500  ,130001002,        1 
19.05.2019,116  ,194643  ,113001005,        1 
19.05.2019,116  ,194797  ,130001002,        1 
19.05.2019,116  ,188691  ,126002017,        1 
19.05.2019,116  ,192911  ,105001011,        1 
19.05.2019,116  ,198468  ,105001011,        1 
19.05.2019,116  ,198487  ,105001011,        1 
19.05.2019,116  ,188489  ,105001005,        1 
19.05.2019,116  ,194473  ,105001001,        1 
19.05.2019,116  ,196179  ,105001006,        1 
19.05.2019,116  ,198202  ,105001001,        1 
19.05.2019,116  ,196492  ,114001020,        1 
19.05.2019,116  ,197794  ,126002017,        1 
19.05.2019,116  ,195869  ,123001019,        1 
19.05.2019,116  ,195947  ,123001030,        1 
19.05.2019,116  ,196050  ,123001020,        1 
19.05.2019,116  ,196120  ,123001002,        1 
19.05.2019,116  ,196128  ,123001030,        1 
19.05.2019,116  ,160372  ,129003001,        1 
19.05.2019,116  ,192456  ,129003001,        1 
19.05.2019,116  ,192464  ,129004004,        1 
19.05.2019,116  ,195106  ,129001004,        1 
19.05.2019,116  ,178654  ,123001015,        1 
19.05.2019,116  ,186598  ,123001015,        1 
19.05.2019,116  ,188633  ,123001002,        1 
19.05.2019,116  ,192252  ,125001005,        1 
19.05.2019,116  ,192421  ,123001001,        1 
19.05.2019,116  ,198085  ,125001005,        1 
19.05.2019,116  ,198731  ,127001004,        1 
19.05.2019,116  ,192385  ,115002003,        1 
19.05.2019,117  ,181923  ,109004001,        1-
19.05.2019,117  ,190213  ,101001001,        1-
19.05.2019,117  ,186544  ,117001008,        1-
19.05.2019,117  ,197521  ,126002012,        1 
19.05.2019,117  ,197530  ,126002014,        1 
19.05.2019,117  ,198552  ,126002012,        1 
19.05.2019,117  ,197788  ,105003001,        1 
19.05.2019,117  ,181364  ,117001012,        1 
19.05.2019,117  ,189344  ,117001012,        1 
19.05.2019,117  ,176205  ,109003002,        1 
19.05.2019,117  ,165861  ,117001008,        1 
19.05.2019,117  ,166185  ,117002002,        1 
19.05.2019,117  ,190630  ,117001008,        1 
19.05.2019,117  ,187223  ,111001022,        1 
19.05.2019,117  ,189908  ,105001018,        1 
19.05.2019,117  ,194582  ,105001010,        1 
19.05.2019,117  ,194995  ,125002001,        1 
19.05.2019,117  ,194002  ,110001005,        1 
19.05.2019,117  ,194815  ,130002008,        1 
19.05.2019,117  ,190087  ,127001026,        1 
19.05.2019,117  ,193017  ,127001004,        1 
19.05.2019,117  ,187601  ,127001007,        1 
19.05.2019,117  ,127668  ,113001001,        1 
19.05.2019,117  ,182318  ,119001010,        1 
19.05.2019,117  ,193008  ,113002005,        1 
19.05.2019,117  ,174431  ,102001015,        1 
19.05.2019,117  ,198073  ,126002008,        2 
19.05.2019,117  ,189327  ,105003001,        1 
19.05.2019,117  ,154535  ,105001004,        1 
19.05.2019,117  ,186635  ,127001019,        1 
19.05.2019,117  ,187504  ,127001004,        1 
19.05.2019,117  ,194243  ,127001011,        1 
19.05.2019,117  ,179299  ,127001019,        1 
19.05.2019,117  ,181218  ,127001013,        1 
19.05.2019,117  ,152702  ,127001001,        1 
19.05.2019,117  ,181591  ,126002003,        1 
19.05.2019,117  ,191927  ,126002008,        1 
19.05.2019,117  ,196908  ,111001008,        1 
19.05.2019,117  ,178139  ,111001018,        1 
19.05.2019,117  ,179858  ,110001004,        1 
19.05.2019,117  ,181666  ,105001004,        1 
19.05.2019,117  ,196322  ,105001005,        1 
19.05.2019,117  ,147005  ,111001010,        1 
19.05.2019,117  ,161679  ,110001009,        1 
19.05.2019,117  ,184443  ,111001023,        1 
19.05.2019,117  ,200042  ,125002008,        1 
19.05.2019,117  ,188959  ,110001007,        1 
19.05.2019,117  ,127423  ,130001002,        1 
19.05.2019,117  ,160310  ,130001002,        1 
19.05.2019,117  ,180430  ,130001002,        1 
19.05.2019,117  ,185880  ,126001006,        2 
19.05.2019,117  ,151956  ,114001002,        1 
19.05.2019,117  ,176621  ,111001016,        1 
19.05.2019,117  ,185569  ,111001005,        1 
19.05.2019,117  ,187508  ,111003001,        1 
19.05.2019,117  ,198060  ,127001002,        1 
19.05.2019,117  ,198361  ,117007002,        1 
19.05.2019,117  ,192690  ,111001002,        1 
19.05.2019,117  ,196430  ,105001003,        1 
19.05.2019,117  ,196469  ,105001002,        1 
19.05.2019,117  ,166155  ,113001004,        1 
19.05.2019,117  ,196632  ,115002004,        1 
19.05.2019,117  ,177832  ,125002001,        1 
19.05.2019,117  ,181826  ,111001005,        1 
19.05.2019,117  ,180717  ,111002002,        1 
19.05.2019,117  ,176999  ,105001011,        1 
19.05.2019,117  ,186758  ,105001011,        1 
19.05.2019,117  ,187617  ,127001001,        1 
19.05.2019,117  ,193946  ,127001001,        1 
19.05.2019,117  ,191868  ,131001004,        1 
19.05.2019,117  ,198714  ,131002001,        1 
19.05.2019,117  ,198895  ,114001021,        1 
19.05.2019,117  ,181939  ,109003002,        1 
19.05.2019,117  ,190070  ,105001009,        1 
19.05.2019,117  ,185143  ,127001019,        1 
19.05.2019,117  ,185255  ,118001004,        1 
19.05.2019,117  ,195620  ,129001003,        1 
19.05.2019,117  ,166414  ,113002008,        1 
19.05.2019,117  ,197937  ,107001004,        1 
19.05.2019,117  ,190162  ,120002005,        1 
19.05.2019,117  ,195783  ,128001006,        1 
19.05.2019,117  ,191276  ,128001011,        1 
19.05.2019,117  ,191280  ,128001016,        1 
19.05.2019,117  ,191285  ,128001017,        1 
19.05.2019,117  ,191290  ,128001014,        1 
19.05.2019,117  ,191299  ,128001008,        1 
19.05.2019,117  ,191303  ,128001013,        1 
19.05.2019,117  ,192203  ,105001012,        1 
19.05.2019,117  ,194801  ,102001006,        1 
19.05.2019,117  ,191307  ,128001013,        1 
19.05.2019,117  ,192712  ,128001011,        1 
19.05.2019,117  ,198378  ,102001015,        1 
19.05.2019,117  ,185541  ,102001015,        2 
19.05.2019,117  ,198926  ,102001015,        1 
19.05.2019,117  ,147919  ,127003001,        1 
19.05.2019,117  ,2084    ,111003005,        1 
19.05.2019,117  ,189104  ,111003002,        1 
19.05.2019,117  ,191211  ,111001017,        1 
19.05.2019,117  ,198086  ,111001013,        1 
19.05.2019,117  ,198356  ,111003001,        1 
19.05.2019,117  ,198357  ,111001020,        1 
19.05.2019,117  ,198409  ,111001002,        1 
19.05.2019,117  ,176858  ,109003002,        1 
19.05.2019,117  ,187533  ,113004002,        1 
19.05.2019,117  ,194797  ,130001002,        1 
19.05.2019,117  ,196038  ,123001020,        1 
19.05.2019,117  ,194835  ,129004004,        1 
19.05.2019,117  ,195106  ,129001004,        1 
19.05.2019,117  ,123715  ,123001016,        1 
19.05.2019,117  ,187526  ,127003002,        1 
19.05.2019,117  ,191968  ,102001005,        1-
19.05.2019,118  ,194967  ,117004003,        1 
19.05.2019,118  ,198086  ,111001013,        1-
19.05.2019,118  ,184942  ,117002001,        1 
19.05.2019,118  ,198659  ,117001008,        1 
19.05.2019,118  ,198554  ,126002013,        1 
19.05.2019,118  ,198555  ,126002013,        1 
19.05.2019,118  ,198557  ,126002014,        1 
19.05.2019,118  ,198558  ,126002014,        1 
19.05.2019,118  ,198654  ,126002014,        1 
19.05.2019,118  ,189161  ,104001004,        1 
19.05.2019,118  ,189163  ,104001003,        1 
19.05.2019,118  ,124520  ,117006001,        1 
19.05.2019,118  ,142082  ,117005002,        1 
19.05.2019,118  ,197784  ,105003002,        1 
19.05.2019,118  ,182343  ,117004002,        1 
19.05.2019,118  ,183085  ,117004002,        1 
19.05.2019,118  ,176205  ,109003002,        2 
19.05.2019,118  ,176636  ,109003002,        1 
19.05.2019,118  ,179828  ,109003002,        1 
19.05.2019,118  ,184653  ,109004001,        1 
19.05.2019,118  ,185539  ,109003002,        1 
19.05.2019,118  ,185755  ,109001003,        1 
19.05.2019,118  ,186273  ,109003001,        1 
19.05.2019,118  ,187192  ,109001002,        1 
19.05.2019,118  ,191551  ,109001003,        1 
19.05.2019,118  ,196353  ,109004001,        1 
19.05.2019,118  ,196354  ,109001003,        1 
19.05.2019,118  ,178095  ,117002001,        1 
19.05.2019,118  ,173231  ,111001002,        1 
19.05.2019,118  ,197545  ,111001002,        1 
19.05.2019,118  ,192150  ,117006002,        1 
19.05.2019,118  ,197973  ,117006002,        1 
19.05.2019,118  ,20328   ,116002008,        1 
19.05.2019,118  ,145605  ,116002008,        1 
19.05.2019,118  ,193088  ,125002002,        1 
19.05.2019,118  ,194995  ,125002001,        1 
19.05.2019,118  ,195203  ,125002002,        1 
19.05.2019,118  ,197924  ,125002002,        1 
19.05.2019,118  ,199211  ,125002001,        1 
19.05.2019,118  ,199220  ,125002002,        1 
19.05.2019,118  ,188369  ,120011005,        1 
19.05.2019,118  ,194127  ,125002001,        1 
19.05.2019,118  ,194573  ,125002001,        1 
19.05.2019,118  ,197191  ,125002001,        1 
19.05.2019,118  ,198824  ,125002002,        1 
19.05.2019,118  ,182042  ,102001013,        1 
19.05.2019,118  ,187849  ,102001013,        1 
19.05.2019,118  ,194813  ,130002010,        1 
19.05.2019,118  ,194816  ,130002006,        1-
19.05.2019,118  ,197685  ,125002001,        1 
19.05.2019,118  ,172827  ,127003004,        1 
19.05.2019,118  ,174267  ,127001031,        1 
19.05.2019,118  ,176179  ,127001016,        2 
19.05.2019,118  ,176179  ,127001016,        1 
19.05.2019,118  ,186889  ,127001004,        1 
19.05.2019,118  ,192612  ,127001013,        1 
19.05.2019,118  ,58408   ,127001004,        1 
19.05.2019,118  ,163028  ,127001016,        1 
19.05.2019,118  ,167812  ,127001014,        1 
19.05.2019,118  ,187603  ,127001004,        1 
19.05.2019,118  ,190088  ,127001011,        0 
19.05.2019,118  ,127666  ,113001001,        1 
19.05.2019,118  ,182317  ,119001010,        1 
19.05.2019,118  ,193009  ,113002005,        1 
19.05.2019,118  ,193052  ,113001010,        1 
19.05.2019,118  ,194958  ,113001010,        1 
19.05.2019,118  ,193190  ,125002010,        1 
19.05.2019,118  ,7325    ,127001012,        1 
19.05.2019,118  ,68986   ,127001012,        1 
19.05.2019,118  ,174298  ,102001015,        2 
19.05.2019,118  ,174433  ,102001015,        1 
19.05.2019,118  ,198073  ,126002008,        1 
19.05.2019,118  ,176356  ,127001005,        1 
19.05.2019,118  ,187641  ,127001022,        1 
19.05.2019,118  ,197905  ,127001022,        2 
19.05.2019,118  ,197905  ,127001022,        1 
19.05.2019,118  ,29098   ,105001012,        1 
19.05.2019,118  ,107478  ,105001009,        1 
19.05.2019,118  ,189327  ,105003001,        1 
19.05.2019,118  ,189329  ,105003001,        1 
19.05.2019,118  ,178914  ,120011002,        1 
19.05.2019,118  ,191162  ,101001006,        1 
19.05.2019,118  ,197487  ,101001007,        1 
19.05.2019,118  ,136827  ,105001004,        1 
19.05.2019,118  ,154535  ,105001004,        1 
19.05.2019,118  ,154538  ,105001005,        1 
19.05.2019,118  ,195605  ,105001007,        1 
19.05.2019,118  ,174893  ,125001005,        1 
19.05.2019,118  ,186558  ,125001005,        1 
19.05.2019,118  ,186559  ,125001005,        1 
19.05.2019,118  ,67566   ,127001015,        1 
19.05.2019,118  ,172093  ,127001016,        1 
19.05.2019,118  ,194243  ,127001011,        1 
19.05.2019,118  ,159890  ,117004009,        1-
19.05.2019,118  ,160194  ,117004009,        1 
19.05.2019,118  ,198343  ,117007005,        1 
19.05.2019,118  ,189290  ,117007005,        1 
19.05.2019,118  ,189371  ,117007005,        1 
19.05.2019,118  ,194845  ,125002002,        1 
19.05.2019,118  ,197886  ,102001004,        1-
19.05.2019,118  ,141621  ,127001016,        1 
19.05.2019,118  ,160809  ,127001011,        1 
19.05.2019,118  ,164837  ,127001019,        1 
19.05.2019,118  ,166420  ,127001024,        1 
19.05.2019,118  ,170676  ,127001013,        1 
19.05.2019,118  ,176252  ,127001011,        1 
19.05.2019,118  ,180836  ,127001029,        1 
19.05.2019,118  ,181227  ,127001018,        1 
19.05.2019,118  ,185581  ,127001029,        1 
19.05.2019,118  ,197448  ,127001016,        1 
19.05.2019,118  ,197449  ,127001016,        2 
19.05.2019,118  ,197450  ,127001016,        1 
19.05.2019,118  ,196841  ,101001008,        1 
19.05.2019,118  ,196843  ,101001006,        1 
19.05.2019,118  ,190675  ,111001017,        1 
19.05.2019,118  ,190951  ,111002004,        1 
19.05.2019,118  ,194001  ,111002004,        1 
19.05.2019,118  ,194406  ,111002004,        1 
19.05.2019,118  ,196315  ,111001017,        1 
19.05.2019,118  ,198879  ,111002004,        2 
19.05.2019,118  ,150460  ,127001030,        1 
19.05.2019,118  ,184596  ,127001027,        4 
19.05.2019,118  ,198505  ,127001022,        1 
19.05.2019,118  ,198514  ,127001009,        1 
19.05.2019,118  ,182445  ,120009012,        1 
19.05.2019,118  ,187090  ,125002005,        1 
19.05.2019,118  ,152716  ,127001030,        1 
19.05.2019,118  ,173006  ,127001001,        1 
19.05.2019,118  ,178814  ,105001015,        1 
19.05.2019,118  ,196067  ,120010001,        1 
19.05.2019,118  ,179662  ,120005003,        1 
19.05.2019,118  ,140870  ,110002003,        1 
19.05.2019,118  ,140911  ,110002001,        1 
19.05.2019,118  ,188589  ,114001001,        1 
19.05.2019,118  ,199055  ,126002005,        1 
19.05.2019,118  ,159666  ,126002008,        2 
19.05.2019,118  ,186552  ,114001019,        1 
19.05.2019,118  ,189924  ,114001020,        1 
19.05.2019,118  ,116064  ,109003002,        1 
19.05.2019,118  ,116066  ,109003002,        1 
19.05.2019,118  ,124487  ,109003002,        3 
19.05.2019,118  ,191317  ,109003002,        1 
19.05.2019,118  ,160354  ,110001007,        1 
19.05.2019,118  ,164510  ,110001006,        1 
19.05.2019,118  ,175647  ,111001013,        1 
19.05.2019,118  ,180675  ,111003001,        1 
19.05.2019,118  ,189812  ,111001020,        1 
19.05.2019,118  ,193973  ,111001019,        1 
19.05.2019,118  ,166267  ,127001022,        1 
19.05.2019,118  ,197618  ,105001007,        1 
19.05.2019,118  ,123391  ,111001010,        2 
19.05.2019,118  ,153263  ,111001020,        1 
19.05.2019,118  ,161717  ,111001013,        1 
19.05.2019,118  ,168133  ,111001020,        1 
19.05.2019,118  ,175886  ,111003005,        1 
19.05.2019,118  ,186402  ,111001004,        1 
19.05.2019,118  ,187536  ,111001012,        1 
19.05.2019,118  ,189535  ,111003001,        1 
19.05.2019,118  ,189590  ,111001012,        1 
19.05.2019,118  ,192617  ,110001005,        1 
19.05.2019,118  ,193139  ,111001004,        1 
19.05.2019,118  ,194258  ,110001009,        1 
19.05.2019,118  ,194295  ,111001017,        1 
19.05.2019,118  ,198637  ,111001005,        1 
19.05.2019,118  ,191574  ,125002002,        1 
19.05.2019,118  ,198967  ,125002009,        1 
19.05.2019,118  ,182093  ,110001004,        1 
19.05.2019,118  ,188957  ,110001006,        1 
19.05.2019,118  ,193775  ,110001004,        1 
19.05.2019,118  ,196773  ,110001007,        1 
19.05.2019,118  ,197873  ,110001009,        1 
19.05.2019,118  ,127423  ,130001002,        1 
19.05.2019,118  ,141794  ,130001002,        1 
19.05.2019,118  ,181834  ,130001002,        1 
19.05.2019,118  ,181424  ,105001003,        1 
19.05.2019,118  ,193194  ,105001003,        1 
19.05.2019,118  ,193197  ,105001003,        1 
19.05.2019,118  ,183092  ,119001004,        1 
19.05.2019,118  ,188813  ,119001003,        1 
19.05.2019,118  ,134030  ,130001001,        1 
19.05.2019,118  ,158878  ,130001001,        1 
19.05.2019,118  ,158880  ,130001001,        1 
19.05.2019,118  ,107349  ,126001004,        1 
19.05.2019,118  ,188720  ,114001024,        1 
19.05.2019,118  ,189215  ,114001024,        1-
19.05.2019,118  ,192777  ,114001024,        3 
19.05.2019,118  ,151956  ,114001002,        1 
19.05.2019,118  ,179201  ,114001002,        1 
19.05.2019,118  ,179202  ,114001002,        1 
19.05.2019,118  ,179203  ,114001002,        1 
19.05.2019,118  ,198139  ,114001002,        1 
19.05.2019,118  ,198140  ,114001002,        1 
19.05.2019,118  ,198172  ,114001002,        1 
19.05.2019,118  ,57991   ,105001010,        1 
19.05.2019,118  ,97055   ,105001009,        1 
19.05.2019,118  ,97058   ,105001009,        1 
19.05.2019,118  ,193617  ,105001004,        1 
19.05.2019,118  ,194456  ,130002008,        1 
19.05.2019,118  ,195066  ,130002006,        1 
19.05.2019,118  ,195069  ,130002010,        1 
19.05.2019,118  ,194471  ,119001002,        1 
19.05.2019,118  ,195086  ,119001012,        2 
19.05.2019,118  ,195335  ,102001015,        1 
19.05.2019,118  ,197464  ,102001005,        1 
19.05.2019,118  ,170491  ,127001029,        1 
19.05.2019,118  ,172976  ,111001016,        1 
19.05.2019,118  ,181158  ,127001019,        1 
19.05.2019,118  ,187508  ,111003001,        1 
19.05.2019,118  ,190638  ,111002004,        1 
19.05.2019,118  ,190638  ,111002004,        3 
19.05.2019,118  ,198293  ,111001004,        1 
19.05.2019,118  ,190558  ,105001003,        1 
19.05.2019,118  ,193245  ,105001006,        1 
19.05.2019,118  ,197587  ,105001003,        1 
19.05.2019,118  ,195375  ,129004004,        1 
19.05.2019,118  ,195377  ,129004001,        1 
19.05.2019,118  ,140971  ,105001004,        1 
19.05.2019,118  ,194622  ,105001007,        1 
19.05.2019,118  ,196409  ,105001016,        1 
19.05.2019,118  ,162893  ,113002005,        1 
19.05.2019,118  ,165674  ,113001006,        1 
19.05.2019,118  ,168583  ,113002003,        1 
19.05.2019,118  ,180825  ,113001010,        1 
19.05.2019,118  ,196340  ,111003001,        1 
19.05.2019,118  ,180427  ,102001006,        1 
19.05.2019,118  ,196812  ,102001006,        1 
19.05.2019,118  ,196816  ,102001016,        1 
19.05.2019,118  ,196861  ,130001009,        1 
19.05.2019,118  ,129582  ,110001004,        1 
19.05.2019,118  ,186136  ,110001009,        1 
19.05.2019,118  ,186137  ,110001004,        1 
19.05.2019,118  ,186138  ,110001009,        1 
19.05.2019,118  ,188482  ,110001004,        1 
19.05.2019,118  ,194757  ,110001009,        1 
19.05.2019,118  ,192275  ,109001003,        1 
19.05.2019,118  ,195260  ,117004009,        1-
19.05.2019,118  ,185764  ,120005006,        1 
19.05.2019,118  ,197623  ,114001005,        1 
19.05.2019,118  ,187540  ,111002003,        1 
19.05.2019,118  ,145185  ,114001010,        0 
19.05.2019,118  ,146220  ,114001010,        1 
19.05.2019,118  ,189288  ,117001002,        1 
19.05.2019,118  ,187445  ,111001019,        1 
19.05.2019,118  ,195969  ,131001004,        1 
19.05.2019,118  ,198354  ,126002013,        1 
19.05.2019,118  ,193714  ,107001003,        1 
19.05.2019,118  ,196984  ,107001003,        1 
19.05.2019,118  ,186758  ,105001011,        1 
19.05.2019,118  ,197777  ,105001011,        1 
19.05.2019,118  ,186661  ,107001005,        1 
19.05.2019,118  ,190302  ,107001001,        1 
19.05.2019,118  ,193946  ,127001001,        1 
19.05.2019,118  ,193984  ,127001002,        1 
19.05.2019,118  ,182014  ,119001012,        2 
19.05.2019,118  ,183166  ,119001005,        1 
19.05.2019,118  ,177566  ,119001004,        1 
19.05.2019,118  ,197605  ,119001003,        1 
19.05.2019,118  ,195104  ,102001006,        1 
19.05.2019,118  ,197161  ,114001011,        1 
19.05.2019,118  ,189468  ,127001001,        1 
19.05.2019,118  ,191890  ,127001001,        1 
19.05.2019,118  ,189490  ,119001005,        1 
19.05.2019,118  ,189492  ,119001005,        1 
19.05.2019,118  ,197497  ,115001001,        1 
19.05.2019,118  ,197498  ,102001016,        1 
19.05.2019,118  ,188470  ,126002008,        1 
19.05.2019,118  ,188694  ,126002017,        1 
19.05.2019,118  ,191868  ,131001004,        1 
19.05.2019,118  ,198714  ,131002001,        1 
19.05.2019,118  ,198380  ,130001001,        1 
19.05.2019,118  ,154385  ,131001004,        1 
19.05.2019,118  ,185568  ,114001018,        1 
19.05.2019,118  ,186360  ,131001004,        2 
19.05.2019,118  ,190769  ,126002008,        1-
19.05.2019,118  ,192795  ,131001003,        1 
19.05.2019,118  ,181921  ,109004001,        1 
19.05.2019,118  ,181923  ,109004001,        1 
19.05.2019,118  ,181927  ,109004001,        1 
19.05.2019,118  ,182661  ,109004001,        1-
19.05.2019,118  ,182661  ,109004001,        1 
19.05.2019,118  ,182873  ,116002008,        1 
19.05.2019,118  ,185947  ,116002008,        1 
19.05.2019,118  ,185948  ,116001004,        1 
19.05.2019,118  ,186601  ,116002007,        1 
19.05.2019,118  ,190567  ,116002002,        1 
19.05.2019,118  ,190615  ,116001004,        1 
19.05.2019,118  ,192025  ,116002008,        1 
19.05.2019,118  ,184219  ,105001001,        1 
19.05.2019,118  ,190029  ,105001012,        1 
19.05.2019,118  ,193922  ,105001009,        1 
19.05.2019,118  ,183104  ,105001016,        1 
19.05.2019,118  ,183118  ,105001012,        1 
19.05.2019,118  ,186886  ,105001003,        1 
19.05.2019,118  ,194020  ,105001016,        1 
19.05.2019,118  ,192270  ,102001009,        1 
19.05.2019,118  ,186099  ,120006004,        1 
19.05.2019,118  ,126467  ,113002003,        1 
19.05.2019,118  ,179771  ,113002004,        1 
19.05.2019,118  ,189119  ,113001007,        1 
19.05.2019,118  ,192212  ,114001024,        1 
19.05.2019,118  ,186739  ,105001007,        1 
19.05.2019,118  ,195557  ,105001009,        1 
19.05.2019,118  ,197952  ,107001004,        1 
19.05.2019,118  ,198498  ,107001005,        1 
19.05.2019,118  ,182389  ,118001007,        1 
19.05.2019,118  ,190580  ,119001005,        1 
19.05.2019,118  ,193798  ,119001005,        1 
19.05.2019,118  ,192241  ,117001008,        1 
19.05.2019,118  ,199001  ,126002005,        1 
19.05.2019,118  ,193124  ,123001017,        1 
19.05.2019,118  ,190162  ,120002005,        1 
19.05.2019,118  ,182017  ,119001012,        4 
19.05.2019,118  ,195727  ,128001002,        1 
19.05.2019,118  ,195775  ,128001001,        1 
19.05.2019,118  ,196539  ,128001003,        1 
19.05.2019,118  ,196900  ,128001026,        1 
19.05.2019,118  ,190704  ,107001001,        1 
19.05.2019,118  ,191282  ,128001016,        1 
19.05.2019,118  ,191315  ,128001013,        1 
19.05.2019,118  ,181302  ,113002012,        1 
19.05.2019,118  ,181303  ,113001009,        1 
19.05.2019,118  ,192629  ,128001011,        3 
19.05.2019,118  ,192757  ,128001011,        1 
19.05.2019,118  ,193025  ,120009008,        1 
19.05.2019,118  ,196846  ,123001016,        1 
19.05.2019,118  ,179073  ,111002003,        1 
19.05.2019,118  ,189318  ,105001013,        1 
19.05.2019,118  ,194274  ,105001013,        1 
19.05.2019,118  ,194323  ,105001009,        1 
19.05.2019,118  ,198378  ,102001015,        1 
19.05.2019,118  ,192290  ,128001023,        1 
19.05.2019,118  ,193619  ,129003001,        1 
19.05.2019,118  ,194889  ,129003001,        1 
19.05.2019,118  ,198927  ,102001015,        1 
19.05.2019,118  ,198929  ,102001015,        1 
19.05.2019,118  ,198933  ,102001015,        1 
19.05.2019,118  ,190205  ,101001001,        1 
19.05.2019,118  ,190212  ,101001001,        1 
19.05.2019,118  ,190227  ,101001001,        1 
19.05.2019,118  ,190233  ,101001001,        1 
19.05.2019,118  ,108478  ,127003001,        1 
19.05.2019,118  ,141104  ,127003001,        1 
19.05.2019,118  ,173444  ,127001001,        1 
19.05.2019,118  ,197921  ,116001003,        1 
19.05.2019,118  ,190350  ,113001003,        1 
19.05.2019,118  ,190401  ,113001001,        1 
19.05.2019,118  ,194395  ,113001004,        1 
19.05.2019,118  ,194400  ,113001001,        2 
19.05.2019,118  ,194400  ,113001001,        1 
19.05.2019,118  ,196672  ,113001001,        1 
19.05.2019,118  ,175118  ,111001002,        1 
19.05.2019,118  ,182348  ,111003005,        1 
19.05.2019,118  ,191211  ,111001017,        1 
19.05.2019,118  ,176858  ,109003002,        1 
19.05.2019,118  ,181152  ,109003002,        1 
19.05.2019,118  ,193030  ,109003002,        1 
19.05.2019,118  ,182500  ,130001002,        1 
19.05.2019,118  ,194797  ,130001002,        1 
19.05.2019,118  ,119136  ,113001006,        1 
19.05.2019,118  ,198867  ,113001006,        1 
19.05.2019,118  ,197096  ,107001004,        1 
19.05.2019,118  ,198479  ,105001011,        1 
19.05.2019,118  ,188488  ,105001004,        1 
19.05.2019,118  ,196179  ,105001006,        1-
19.05.2019,118  ,197762  ,105001001,        1 
19.05.2019,118  ,198202  ,105001001,        1 
19.05.2019,118  ,192861  ,126002003,        2 
19.05.2019,118  ,185594  ,126002017,        1 
19.05.2019,118  ,195092  ,114001001,        1 
19.05.2019,118  ,195093  ,114001001,        1 
19.05.2019,118  ,195696  ,123001015,        1 
19.05.2019,118  ,160372  ,129003001,        1 
19.05.2019,118  ,185451  ,129002002,        1 
19.05.2019,118  ,192453  ,129003001,        1 
19.05.2019,118  ,192464  ,129004004,        1 
19.05.2019,118  ,194825  ,129003001,        1 
19.05.2019,118  ,160095  ,127001030,        1 
19.05.2019,118  ,174865  ,123001004,        1 
19.05.2019,118  ,176041  ,129001002,        1 
19.05.2019,118  ,176048  ,123001016,        1 
19.05.2019,118  ,177711  ,129002002,        1 
19.05.2019,118  ,178657  ,123001015,        1 
19.05.2019,118  ,184952  ,123001017,        2 
19.05.2019,118  ,187525  ,127003002,        1 
19.05.2019,118  ,192521  ,127003002,        1 
19.05.2019,118  ,195390  ,125001005,        1 
19.05.2019,118  ,195552  ,125001005,        1 
19.05.2019,118  ,197044  ,123001016,        1 
19.05.2019,118  ,198650  ,127001004,        1 
19.05.2019,118  ,187524  ,127003002,        1 
19.05.2019,118  ,198371  ,117007001,        1 
19.05.2019,118  ,198371  ,117007001,        0 
19.05.2019,119  ,184501  ,120008002,        1-
